"","id","prize","year","name","gender","yob","yod","univ","city","country","Flagged"
"217","11907101","1","1907","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"218","11907111","1","1907","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"219","11907121","1","1907","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"220","11907122","1","1907","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"221","11907131","1","1907","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"222","11907141","1","1907","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"223","11907151","1","1907","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"224","11907161","1","1907","Albert A Michelson","M","1852","1931","University of Chicago","Chicago","UNITED STATES (US) ","CORRECT"
"225","11907171","1","1907","Albert A Michelson","M","1852","1931","University of Chicago","Chicago","UNITED STATES (US) ","CORRECT"
"226","11907181","1","1907","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"227","11907191","1","1907","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) ","CORRECT"
"228","11907201","1","1907","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"229","11907211","1","1907","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"230","11907221","1","1907","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"231","11907231","1","1907","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"232","11907241","1","1907","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"233","11907251","1","1907","William  Thomson","M","1824",NA,NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"234","11907261","1","1907","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"235","11907271","1","1907","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"236","11907281","1","1907","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"237","11907291","1","1907","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"238","11907301","1","1907","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"239","1190811","1","1908","Emile  Amagat","M","1841",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"240","1190821","1","1908","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) ","CORRECT"
"241","1190822","1","1908","René  Benoit","M","1844",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"242","1190823","1","1908","Charles E Guillaume","M","1861","1938","International Bureau of Weights and Measures","Sèvres","FRANCE (FR) ","CORRECT"
"243","1190831","1","1908","René  Benoit","M","1844",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"244","1190832","1","1908","Charles E Guillaume","M","1861","1938","International Bureau of Weights and Measures","Sèvres","FRANCE (FR) ","CORRECT"
"245","1190841","1","1908","René  Benoit","M","1844",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"246","1190842","1","1908","Charles E Guillaume","M","1861","1938","International Bureau of Weights and Measures","Sèvres","FRANCE (FR) ","CORRECT"
"247","1190851","1","1908","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"248","1190852","1","1908","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) ","CORRECT"
"249","1190861","1","1908","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"250","1190862","1","1908","Hans  Geitel","M","1855","1928","Würzburg","Würzburg","GERMANY (DE) ","CORRECT"
"251","1190871","1","1908","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"252","1190881","1","1908","Gustaf  de Laval","M","1845",NA,NA,NA,"SWEDEN (SE) ","CORRECT"
"253","1190891","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"254","11908101","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"255","11908111","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"256","11908121","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"257","11908131","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) ","CORRECT"
"258","11908141","1","1908","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) ","CORRECT"
"259","11908151","1","1908","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"260","11908152","1","1908","Wilhelm  Wien","M","1864","1928","Würzburg","Würzburg","GERMANY (DE) ","CORRECT"
"261","11908161","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) ","CORRECT"
"262","11908171","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) ","CORRECT"
"263","11908181","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) ","CORRECT"
"264","11908191","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) ","CORRECT"
"265","11908201","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"266","11908211","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"267","11908221","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"268","11908231","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"269","11908241","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) ","CORRECT"
"270","1190911","1","1909","Edouard  Branly","M","1844",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"271","1190912","1","1909","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) ","CORRECT"
"272","1190913","1","1909","Valdemar  Poulsen","M","1869",NA,NA,NA,"DENMARK (DK) ","CORRECT"
"273","1190921","1","1909","Ferdinand C Braun","M","1850","1918","University of Strasbourg","Strasbourg","GERMANY (DE) ","CORRECT"
"274","1190922","1","1909","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) ","CORRECT"
"275","1190931","1","1909","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"276","1190932","1","1909","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) ","CORRECT"
"277","1190941","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"278","1190951","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"279","1190952","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"280","1190953","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"281","1190961","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"282","1190971","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"283","1190972","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"284","1190973","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"285","1190981","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"286","1190991","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"287","1190992","1","1909","Gabriel  Voisin","M","1880",NA,NA,"Stockholm","FRANCE (FR) ","CORRECT"
"288","1190993","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"289","11909101","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"290","11909102","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"291","11909103","1","1909","Wilhelm  Wien","M","1864","1928",NA,NA,"GERMANY (DE) ","CORRECT"
"292","11909111","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"293","11909112","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"294","11909113","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"295","11909121","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"296","11909131","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"297","11909132","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"298","11909133","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"299","11909141","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"300","11909151","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"301","11909152","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"302","11909153","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"303","11909161","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"304","11909171","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"305","11909172","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"306","11909173","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"307","11909181","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"308","11909191","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) ","CORRECT"
"309","11909192","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"310","11909193","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) ","CORRECT"
"311","11909201","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"312","11909211","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"313","11909221","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"314","11909231","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"315","11909241","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"316","11909251","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"317","11909261","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) ","CORRECT"
"318","11909271","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"319","11909281","1","1909","Oliver  Heaviside","M","1850","1925",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"320","11909282","1","1909","John H Poynting","M","1852",NA,"Würzburg","Würzburg","UNITED KINGDOM (GB) ","CORRECT"
"321","11909283","1","1909","Wilhelm  Wien","M","1864","1928",NA,NA,"GERMANY (DE) ","CORRECT"
"322","11909291","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"323","11909301","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"324","11909302","1","1909","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"325","11909311","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"326","11909321","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"327","11909331","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"328","11909341","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"329","11909351","1","1909","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"330","11909361","1","1909","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"331","11909371","1","1909","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"332","11909372","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"333","11909381","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"334","11909391","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"335","11909401","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"336","11909411","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"337","11909421","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"338","11909431","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"339","11909432","1","1909","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"340","11909441","1","1909","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"341","11909451","1","1909","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"342","11909461","1","1909","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) ","CORRECT"
"343","11909471","1","1909","Heinrich  Rubens","M","1865",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"344","11909481","1","1909","Heinrich  Rubens","M","1865",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"345","11909491","1","1909","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"346","1191011","1","1910","Henri  Abraham","M","1868",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"347","1191012","1","1910","Paul  Langevin","M","1872","1946",NA,NA,"FRANCE (FR) ","CORRECT"
"348","1191021","1","1910","Knut  Ångström","M","1857",NA,"Uppsala University","Uppsala","SWEDEN (SE) ","CORRECT"
"349","1191031","1","1910","René  Benoit","M","1844",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"350","1191032","1","1910","Charles E Guillaume","M","1861","1938","International Bureau of Weights and Measures","Sèvres","FRANCE (FR) ","CORRECT"
"351","1191033","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"352","1191041","1","1910","William  Crookes","M","1832",NA,NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"353","1191051","1","1910","Albert  Einstein","M","1879","1955","Berlin","Berlin-Dahlem","GERMANY (DE) ","CORRECT"
"354","1191061","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"355","1191062","1","1910","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) ","CORRECT"
"356","1191071","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"357","1191072","1","1910","Hans  Geitel","M","1855","1916",NA,NA,"GERMANY (DE) ","CORRECT"
"358","1191081","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"359","1191082","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"360","1191083","1","1910","Hans  Geitel","M","1855","1947","Kiel University","Kiel","GERMANY (DE) ","CORRECT"
"361","1191091","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"362","1191092","1","1910","Hans  Geitel","M","1855","1928","Würzburg","Würzburg","GERMANY (DE) ","CORRECT"
"363","11910101","1","1910","Allvar  Gullstrand","M","1862","1930","Uppsala University","Uppsala","SWEDEN (SE) ","CORRECT"
"364","11910111","1","1910","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) ","CORRECT"
"365","11910121","1","1910","Otto  Lummer","M","1860",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"366","11910122","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"367","11910123","1","1910","Wilhelm  Wien","M","1864",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"368","11910131","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"369","11910141","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"370","11910151","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"371","11910161","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"372","11910171","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"373","11910181","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"374","11910191","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"375","11910201","1","1910","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) ","CORRECT"
"376","11910202","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) ","CORRECT"
"377","11910211","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"378","11910221","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"379","11910231","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"380","11910241","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"381","11910251","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"382","11910261","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"383","11910271","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"384","11910281","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
"385","11910291","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) ","CORRECT"
